hash,cc_before,cc_after,delta_cc,delta_cc_norm,n_functions_before,n_functions_after
356ec05f6375bb162cb58c0589a7797db627b3ae,2.3333333333333335,2.0,-0.3333333333333335,-0.041666666666666685,3,3
cc6b537220713ecdf2792cbd489ea972d0cfa099,2.25,3.0,0.75,0.006578947368421052,4,1
4bbb2b866cdf81e68f04a6a2e4525658d4bef9c4,1.0,1.0,0.0,0.0,11,9
251704e40114212aeb6c3b37260c0a22da4e736b,1.0,1.0,0.0,0.0,2,2
5dacb0044bcda858150b2d05a5837552ce9302b5,2.21875,2.05,-0.16875000000000018,-0.005113636363636369,32,40
e5ea70a13cb44c2d774e41e5687c3a275f4dc144,4.5,4.25,-0.25,-0.016666666666666666,4,4
607b431fc046dbfa4217459a86fb6b09413207c7,2.4,2.4,0.0,0.0,15,15
01ae40518c705c4bc0193f1172a6aeeaa8b09563,3.5,3.0,-0.5,-0.041666666666666664,2,2
3f0a17b47b70e79c9143465d4de1a9b53161c43e,1.5,1.5,0.0,0.0,4,4
10060d805ca57df15d73325b472be52bf0c3b6f3,1.75,1.75,0.0,0.0,8,8
bcef0bb17ff7b64500b4a90778d0794cdfb4e4ea,2.05,2.0,-0.04999999999999982,-0.00038759689922480484,40,42
b2dc55f9654fcb3f5af846ca7d66cc4749ed64a5,2.0,2.05,0.04999999999999982,0.00038759689922480484,42,40
5a513ec3818393404e1b5a867e004f5dab547adc,1.0,1.0,0.0,0.0,3,3
b7dd3e1056007dd3d0e0207b2bc5f6dbf41e7855,3.3333333333333335,3.6666666666666665,0.33333333333333304,0.0010416666666666658,3,3
7e59ddf27ef71114ba0b153838d1ee45bc8d831f,2.0,2.0,0.0,0.0,2,2
902aa40d6beb0b21a426ae93e356125974a1a4c4,1.5,1.5,0.0,0.0,2,2
3835e190a3bf802bff49fe0d2cfd70e1c81e51b2,1.5,1.5,0.0,0.0,2,2
600eb5551349c3fe6679ca7835b41770ccea547a,5.25,6.1875,0.9375,0.007048872180451127,20,16
