hash,cc_before,cc_after,delta_cc,delta_cc_norm,n_functions_before,n_functions_after
e604dc2fb9fd79f1f0b9fc7d6e9f51493ededa19,4.6,5.0,0.40000000000000036,0.0036363636363636394,5,5
6e140a6c67cc11c4fe994fb9b1328945c8556f1a,1.0,1.0,0.0,0.0,3,4
291f000514783509505b48095a6a33e253b55c40,1.0,1.0,0.0,0.0,4,4
3ce0570e3f922efe2a5bf918057c34978a07c404,1.0,1.0,0.0,0.0,7,8
3a9a87d62deac757eb3655094c297ed61a4145a6,4.6875,3.6666666666666665,-1.0208333333333335,-0.01570512820512821,16,18
40566fc3c6a83ceec930cb0b202ebaa4b6e26f9e,4.6875,3.6666666666666665,-1.0208333333333335,-0.01570512820512821,16,18
6e8da8e67ab616626a23e2791635a047d9a980c8,2.9047619047619047,3.0,0.09523809523809534,0.006802721088435382,21,21
1ee9f584c49e0c8725911b1996dbe1b9ef296a97,2.9047619047619047,3.0,0.09523809523809534,0.006802721088435382,21,21
4dbac8ac0290a3e677a3d2cfb125f64566ddc016,2.78125,2.78125,0.0,0.0,32,32
37c78975c0dd4641527c91498c0b367e553c30f5,2.78125,2.78125,0.0,0.0,32,32
1e2cc0921c6c09a47087215c536b9bea52b28edc,3.6666666666666665,4.368421052631579,0.7017543859649122,0.17543859649122806,18,19
52d4fea80c3988a787b2420096f9ace41f3bfbf6,3.6666666666666665,4.368421052631579,0.7017543859649122,0.17543859649122806,18,19
8ee99c0537f3e1e9c1d32c5bf4e597575bcaa738,8.461538461538462,8.615384615384615,0.1538461538461533,0.038461538461538325,13,13
edbe853e7a08f86f758d0159b2a11d2c24f1e07e,8.461538461538462,8.615384615384615,0.1538461538461533,0.038461538461538325,13,13
2839b23d6131cd7a0709233313a939b05e3e2fea,1.0,1.0,0.0,0.0,8,8
3a24a402e6a79205e8a6c43002edd17560887dbd,1.0,1.0,0.0,0.0,8,8
9b0ea19a0c3bb73f3327dacecb8c83c48faafa92,0.0,1.0,1.0,0.004098360655737705,0,2
10aa341d22e0622e0309032b4aff8d1c3531fee4,2.5833333333333335,2.5833333333333335,0.0,0.0,12,12
d3842612108f697bed7e4fb203b40392c9d43baa,2.4545454545454546,2.727272727272727,0.2727272727272725,0.01435406698564592,11,11
86ac35a997db7c0b08a4abc0c120b5f1f9357976,6.5,6.5,0.0,0.0,2,2
938426d261400a6b27c028a7dc961f8149b121f8,3.076923076923077,3.3076923076923075,0.2307692307692304,0.003393665158371035,13,13
0427cc52253593a6cc933e5969d341f8b16d3c15,2.8333333333333335,3.764705882352941,0.9313725490196076,0.0033263305322128846,12,17
2c1b181b947f0a2450680cd4f1494b17868ad203,2.8333333333333335,3.764705882352941,0.9313725490196076,0.0033027395355305234,12,17
6aaee2f164ef1d0d410646f12b41acc6ea0f61db,2.8636363636363638,3.1818181818181817,0.3181818181818179,0.006003430531732413,22,22
20850f89bb83682bff47520ee50ca2692d4328bc,2.9726027397260273,3.0684931506849313,0.09589041095890405,0.0012453300124532992,73,73
7bc3a3004af24aaeddafe2cf84a05138f910c669,5.0,4.666666666666667,-0.33333333333333304,-0.0070921985815602774,5,6
d46345233a8dfda542850e3db81ab41d8313e413,5.0,4.666666666666667,-0.33333333333333304,-0.0070921985815602774,5,6
42a16552b9fdc568602187747c6b05d60469e428,3.1818181818181817,3.6363636363636362,0.4545454545454546,0.016835016835016838,11,11
2772a6d2d0f7e7fdc4af4ba8f893e7ef8086da7f,3.1818181818181817,3.6363636363636362,0.4545454545454546,0.016835016835016838,11,11
55152d6890b9cf4f99359d89c6033d83f4a773c3,4.666666666666667,4.666666666666667,0.0,0.0,6,6
454d1af7dbae1466cce09d944f5a9b8543444a36,5.7,5.7,0.0,0.0,20,20
061201df9ca1d195817391ff1d332fcb5aed1700,6.027027027027027,5.8,-0.22702702702702737,-0.003290246768507643,37,40
