hash,duplication_percentage
72feeb96b45447ce1ada3205a397deec248a074b,14.77
0d809fe5282b61f9824438a98f8210d430f7052e,14.77
8605fa68c102cf0ea320c23e27a719af588f4fee,14.77
d27ddfc450181ef84af832ff73a739dfd3edff0e,14.77
c4848219850400dacaa18eee6f7b69711a7692f1,14.77
9f3172be8dd4f1056a4a2bdb9f8cdd6275765924,14.76
b19016c1f1491778c70e0ee2e35a585d1dc1d71c,14.76
84b5d3743f39fac38f5075848ad3ac9887b3cc6c,14.77
bfd9abe44af823bd428313e87c9407031dc945b6,14.77
05cdbeaee446c9f778d05a9109f652e65d94d282,14.77
fa4a103dcaa2cbb7b07686abb19973d9db3e15de,14.76
de517fb478aee5148e56f489e469455e72812a3f,14.76
8b31acf4fda49ddf90f6e3468848ce1a0d2f5a89,14.76
659be052990741a4baadd83f1d3461b56e2ef02f,14.76
8fcf77ab4d237b00909e034644b4885946724c08,14.76
e9c08078742e167704e362fc00eaf07d64f4362b,14.76
cabf087c6e47d918c8f8aa13ceefd209fe4d84c8,14.76
f7988ec98a3f11b09408219837b78b59d8d3c3e2,14.76
24f51d3142af42aae7b3bd36133824370e583e55,14.75
f2222ed7842b69c1c9bd5f475bd2fdfd9596e4ce,14.75
3631e387435225cb516f308ac0069ac7f7481394,14.75
62aaecafa58daae40653e33d159d0b47a1e064f6,14.75
4b3b18079ca9cd5ac5855080887dd48c3d40ed29,14.76
f82b3ebd19b77d0f026228168226ea91b2f43323,14.76
a9b41e9892131f542ebfd677cc505f3c5135333c,14.76
74b3c1e8f7cdc59f41eecb8036ca5658db5d79a3,14.76
0e1c728b87691c5680b29cc4f74794918deeeee3,14.76
bd8473ebdf5dd2eac5d9818efcdf7cf8bf2ceaf0,14.77
99a43e7b4751805620550253c1c81a394340267a,14.76
4994dc76bd6223956e8ce92b0941c9fbba0dd380,14.76
088702e95cf8faf3a406ff425c0dcea4e86be9a8,14.76
df25df6e03d4b28648f9c6153fd52bb983b35212,14.76
81970821034a9f891d6ada132d0ab4889d54bde3,14.75
3687757036751e2592de55e4677fc2d3879f1bce,14.77
000c475477fc5f242c88335bea461664617cc6c5,14.77
99253b6e8feb70101e9aab60786e0937e25ea781,14.77
612c9195a4b7aed66e9ee384430f663f2ba7aabc,14.75
b048134ab32d50a461c4463b6fb045067a846caa,14.74
f304b4640f1957f3805bb3835f8f8f828b056f54,14.74
20ae199042e06e770417431e3ce8a8973f3f9cd1,14.74
7a0c21e72d1c0c35750458a3fc4c22614d204167,14.74
a895e63a9533abb2964dc56a5b84f5000f64fa20,14.74
73b382210b87eea1896fe776bb5510378a991496,14.74
06a70a7e7415a82e5cbb3073500e486c62e72170,14.74
9ca53aacf8a335f645b37d28c4689b21ee3803b0,14.74
45476b81f91a3fd0b2da1b43fd7cf5bda91c56d1,14.74
39d99a8c8b93e023143cd38a21b8b550b8f68ef0,14.74
5ad6c6c8bfbbd9ab2eccd900fba73e6eb592ccdb,14.74
f5291ded9d6555baa0f48558f739571cca0046cf,14.74
a3247bb49ac17bc7c0c6b45d4e7bdc1aa285ad3a,14.74
cb283b55e531cdc880c318b430c450602dbad39e,14.73
024dc99b4fa56e13d544d04603333c108103547c,14.73
104a6dd952cc56710a4d256a871871c065d091c3,14.76
0641cc6edfaf0b70d6d1c89d119f427d93f8e291,14.76
8913aad67d25cf55384adf90bbf7c4c3c74ec19b,14.76
b8ae2e48b16304bd0eed61689e1b35babb09e8a0,14.76
ca461697b425d15bff78e8739acb4e2fd2860708,14.76
4450467f61fcab5968ab94b6c017ebd7f89d7473,14.76
4fdb8c8dd902270461ff394bfd30c65a1380067b,14.75
6f83b071ef12c905d6328ca07a5894581c55052b,14.75
54ead6fbec9897549839f368834bb4981430d219,14.75
fdd35e256f5a90bdf7e4ff33abc1d17e2cc4f440,14.75
efa8af4643bdbfb1a058dd68b9c5773bbf10ee62,14.75
c2f8fe7bc8314de966db70bb621db950485979b6,14.75
8337b09a8b0adca339b440e197167d2dd92b67ba,14.75
5a9836d393f8afc6841d148f173154c6bc6212c3,14.75
575ffc0d5042f70e6b04b901d80274e2cee1e536,14.75
32a69d8c93a9b768bd20ef510acb5a80a1dbaeb7,14.75
78d4563eb576ae694739a489fd7b1f477e51d0a1,14.78
badb8d26554ef59205c6801a59089ed70675bffd,14.78
17ccb1ff6c1b2c5018298b015bcd51f40ae55077,14.78
9df78d526c1bd373ba0fcbaee848a2e815f3ceb5,14.79
dd10c9457bcc31f7ea8b666096b5e5c593c9412c,14.79
51b77c78749e4c1ec64b66e7ceb20e8e21e5860c,14.79
9ea943a8e474fc0e1d55e3d77277acc5690710c3,14.79
4cca3f68871e9273c4e8f6bf6041f14ca7e926e1,14.79
db0950a5bcbb6d0e605c6388c6c841ebdfb50774,14.79
3a9656537e69cc406ccc426c65c47e6425f4720a,14.79
b840724bdb01783a9639efa47e2c5996d24342b7,14.79
991f5ae23dcb7dbd2b0d6e2ffd147226e78b2e91,14.79
9367177d44e50ccfbcb6ce263cf7a2cdd8354b0c,14.78
8083d181d6ade153e0a0ffbee400706b84225f7c,14.78
8b7736216973e70c4bad5bd227510ff1bc9c1f0d,14.77
424636360731c6afc2726b58b55942810096be3c,14.77
5d48bfe3619c455e58512f718568cc85dc5a7ff2,14.77
67d0780d1bd0fe0683b65269538a96fda4dbaaba,14.77
7ed70cff7ebd0468f7d6ac0598b630668f43f9ae,14.79
a73a15ee53b74f34a0f1f2d708722be0fee0efbe,14.78
f30488f5248b357e8a4db2fb94c6e4166529b7f3,14.82
05c544b228d9b28a6d5361e2e5ab5167c58d8de5,14.82
d167bdb519026eae25bf47beffcf239daa92a1be,14.82
a800d2ef3d04cd2fb16f74e9c28a3b1235228200,14.82
92f9b2b65e7111de7368224d1d2d7a46f5cb2c7d,14.82
d25b6ae34c9190138986581131649c6987691e61,14.82
3dac935ae18730c692305da18eb5efa2743c931b,14.82
dfbf2b4a21c9a712202c25a579ef9a65be986a60,14.82
a8df1e800735432cffaaf4b171e5b70912485a77,14.82
724c81907c17a9d64fc37f0dc651d3bc05e03f2b,14.82
e491ed2ba2b8c098654be41d8bcb27dd1569e477,14.82
187864deb5a8809e6c06953e77eb81167b437f6a,14.82
29af67cf8324d9c95c29d94c30b671de30e2d2fb,14.82
ae8ff68735b2a5ad6c7fccb04737befbd12ab195,14.82
7536c8282c9f710c110efaeac3ee9deed92753e6,14.82
67e10cd2e70eca7ddfe72972866fac14733ff577,14.82
5bf67e2666141e575975ecf72e23357078a78e14,14.82
976e48ea99a468f9cfb0f5445efdc55c364d0d3e,14.82
56dcac3ec6fd2e0459c388680c613ee8531c397b,14.82
dcd2a4a8e30afde25a92bfc8d3fb0e2bc1469e07,14.82
e64d230c5dd5719c9a6c57e67cb2dd643823f4a1,14.81
27a9a23311dca2ba25b798013b7b806fe9a1730d,14.81
64eae67c8fed1720cf7a87c306d9dddda9c0ad8f,14.81
5ba1796f4dd174a1e37b8ae8e1510124a026a4f1,14.81
82bfc787e59162ae8ceaecd6401c08c8f66cd0d4,14.81
81270cfe5ed5f8f32ae0021610ae17be68cb2192,14.79
003ac8a33e48032ca161dfea65d43956d1e38156,14.79
8bb2e022e98551af637a8455336d36c5d6799384,14.85
c08f1353c9cf3b37c6593012280281229d24c80b,14.73
b295c981a36d174f174b3b39ecb0fa8e91d45ce1,14.73
2f8f8f3ba19f32ec7304461c8faa66e4b60343b9,14.73
dce949c754c9ffa952f0b0d16bbdbfafa6676feb,14.69
d95f3f9f5a3092c1b1e095729a2dd0e66125077a,14.69
bd2424eca989096918c3f1f617a5cd672ad29f65,14.69
132ad5ec23ba56537b4c5b71d2e791e8bd2fc40d,14.69
8b097ba00d9ef206e34a7487ed7131ab91601a19,14.69
ec5c0034a33c1681d7965898f58fc623ba8c9176,14.69
b178e28278a05b62374ff41c895a2237751dc349,14.69
5a6e008c36d8d580954031db64419a72973586cd,14.69
8386e08bbfec70ec4efc4a85471519ec137c2c19,14.69
9ed8b5733d176f967b45a5831f24357202f90604,14.69
03351264b1c56c2b5e8cdbe6a0c4a5010c4488c5,14.68
8662f0c63186f2feb8babc80a3276b8e19e78561,14.67
e97240780c940d88bd90f7d232e012fb022d4ed0,14.67
563d5c2fbdfabe0f0b56a8ada2396268986a7530,14.67
8531a5cf46fb78ced7f36029cc735b7c02264f66,14.67
99f5933179a1c8e8f3826a54806d820e339859b9,14.67
a9a703dd79bcdd7abe353ed3c583972eda49f771,14.67
383271a19a91996f8e1a05d71644ae4011187528,14.67
007261f8bdfd6677f1f9b18dda8f52c7c3f1c876,14.67
8924001ac9d4dcdd8e1ba7a34d00619a47f5a7be,14.67
1577caa6f819797a7146adc7f4f023e81c6bae04,14.67
5b1c68cb6a9a6c4a3b38013808eac8728bed255a,14.8
5ad7fae16e8cab227ccb8124376054151d39a736,14.8
f8806f13542ae33cb7c675276071a77a13acf3a6,14.8
ec8894cb56a897a81ac62c260682177ac7b72d03,14.79
7ec6bc71bcbe2263a1aceb14059aabe7f9cb3a8c,14.79
457d1d3e8b52e63be44433150f29d35dcd64da88,14.79
1816add95abe9de94b2588d2145d1d7f12bdb1ce,14.73
60785460fd5d3d093c713002218d86436348034c,14.73
b7c5d122cf1c573317019ae0935155799830c438,14.73
92f0da053b2ffb5f05a6520e3b52de8a29e1b294,14.73
61e105b41bd27f4107b290b9b68ee166f4cb8eec,14.73
6f75d4210e74190c014265395775b2442c7580f6,14.73
c0706f381ab8ace751f3f4beaa7b0a83d39f6425,14.73
86cc091588a5c65ef7a562988be857784e14eae7,14.73
9871a186e8010650b2a2d1f88b76838876ff4f9d,14.73
298f2b157f4cc100299ad73feed0e8a3e968d293,14.62
54adf5e7ce97e7be1735d2f7b2b377196a88d116,14.62
7fe00ab87fb4cf3c540bbc8aa768a3f58da1bcef,14.62
5891d46a3094a5c2246580237ad17a55623a2e70,14.62
47f8866007955587c510e366debbda8a818772d6,14.62
9f0220610ba748743678f1f8fae577d329841277,14.62
5300d6144b6c1a179929bd1a73d72203cb329b86,14.61
4ead64f7b1775bd0371f74d18ac06560ddf0e59d,14.61
c65a2aea9baa9563eff581382e3e1cb4e051e7dd,14.61
1afb86d2296f18ec1c63e65a660295f608f1ce5c,14.61
24d68b23d208c22d4a2c3f2aaea04b5da27d8408,14.61
569b481d49909d16a2537f5a4e8cf572b21d59e3,14.61
070354b8a25c40126725aa1bf8fb6a210518fbb2,14.61
60e5042bc9ce4a086a4f64d731789c3770e2a3eb,14.6
4e38636d8d187a483c0d4393e03d0d6b2d5303dd,14.6
462559660d96be54ec87802dabfaf1991572b862,14.6
80bd19b2753f1e9138ba1762246d5c760cde3cab,14.6
a00df5467664ac123ae7fa14678b285a3c756e8f,14.6
9b20ec8c0adbe01a340ade419a111f883992146e,14.6
bd94985b0144a4ad41d6226de998141bc1fb3d2b,14.6
6a1d6635b7e1af832527c0e88900a060e8152356,14.6
7854230ed1c1fcbff2cfb113ae7d1967bc671ba4,14.6
56c572418148eb27f71b288f5f955ed399a131a5,14.6
96e07ae1aec7bab12ab5f20efd04f03bea0bf2aa,14.6
f1c03d8a3a58c26839b28c3ea55949b5e9923433,14.6
7bc181ccb3caa42c2d90c07b74559bde4acd8959,14.6
140679114328c2207b20c98b51c4f853689ece43,14.6
9730294e40379bb2bc9da8765111521d389209bb,14.6
696c7e49d1d4bf8dd1378f76f156f907158237ab,14.61
afde265b04268efbf4ccc39a8195865aea35183b,14.61
8fbb85ae30c03066c8443f4ca02b766725504d20,14.61
70a787a25eb3e2863e1687aa197f405277154bbc,14.61
5e408a0dbbe75d6182fb68e21481c92b095fee89,14.61
47f221cc2757b3d9d0101765e3685107bbca4a78,14.55
4bd39203fdcb30fc26ce14ea706abfe942f9ca2f,14.55
8ae637f4084cb293f1d700b81b80dc967cf6065f,14.55
f73f64f081dee45912ea97f99772fb4c7eb0fe93,14.55
4dd27c7a72f933063a4467b4f18ddcef6b27b9e1,14.55
983ebe4180e83aa191fa228e50990a4e3e7cc032,14.53
38319759ae6e2b7ec35e72a1718fc4010f4a3ee6,14.54
ecc79fc67b2f7d925f616f6dae123a3feda8d34e,14.53
d65e402e0f9707ac947196b691e5f4e12f52df9a,14.53
5c92269974e2e583dcc01457d2ac1abde859937a,14.53
15520e566225e020d4307222e2de7153d3024848,14.53
1c4f53d8764fd1b16c87a30f0d55a578e14a8659,14.53
159e68dc225ffefb49751a045288f74b9341e6d0,14.53
dd55a433d38c9be03208ec5c6d7f586bea77d9ff,14.53
e4dd88db383b5722bd1ad558da73723b5d46c661,14.53
c236a3ee4633a330f93a75c79871efde24d014fe,14.53
500b9f325a1562745165e71d8ca639f8a55b1436,14.53
dd44ad9d6c2e1bb2459809523d6fead4e035afed,14.53
e2e4e3d90c058dd80551e5d20ad3666e0691f626,14.53
be64afc42fffa4e2577ef1e1327902c79bdc4ddc,14.53
4723ba7deb10c4b3fe3892bd18035e7b855fd962,14.53
d2db1d07b53a7550e1e2a05832d4d1682f0c9713,14.52
b4d0c2cad214955143355acb493dba957015eb45,14.52
e5944e062ed3eb27de13e81f496451aba8bf5a4d,14.53
533f14d782dc8f687600da278d0ff884d93dcd54,14.53
6d087cdfd6138f12da0dda138b51b99678367e32,14.53
4f498e909ba7a2b2018bad8d033c9ac0f78a5a7d,14.53
1d18f7fbe1fa8b9287be11056a423daedea140a6,14.53
0f8e92425b0b5a4f798b397d2bca21091760ece6,14.53
dc7e171db052e6fb68f0540cd9309d40c7a76434,14.66
cde87fcaf09751ce1c744ec3fd3f0da8862a0415,14.66
47a901e2db9d3ce6117f08371c08f594ecf8cf8a,14.65
ff9a0964f13757e5a10a054f2d12a4d21910acfe,14.65
241cc7897927ea5890962b876870dc4cb02f52d9,14.64
22b8dc7db9d84f1d2a03efd43ba48ac79171529b,14.64
929159ed2172b01f62a4f2d1c23051cbb3287b7e,14.62
eed2b899df9f5dab1fa8be35b6bf5e05dc44e99f,14.63
64c6c2aa01c543e88acba9dcd019885890575922,14.62
b4a6e99fdecdbfd49034c39884a63967dadf0f6f,14.62
bbefa0e374f836399583ea4de478e02318c7bb86,14.62
f9229f0deafea4aa6bd072af78db47fd6486746f,14.62
49d24e6996561ab65f6f52969928cde72bc29bdf,14.62
4faf0bc4d9b803b245dedef3d44318cdca8293c0,14.62
1985ea7515af81c49b1e8783df35bdb1be0d0ebb,14.62
b328ce24c66f965c85971dbd6210a8d80809c322,14.61
47757b84b281a5e1caac71ded0a250b580385671,14.61
b30a46f7f56babd1a2ff8265557ff614ae70908e,14.61
e73d4ded32df6cef1db131f4dcc1dba4c87a6f55,14.61
75b00c53c7cbd7b0a54179739e6498f2a357b920,14.61
5a6bc06aaf3d1d8ecf6a6e67b8a6f3a0f9edfc23,14.61
fbc850bb3d54b1b5967f283ad1c75ce1991c55eb,14.61
9dd8b9b71e4edc3a38b837fb101e930985fd2d59,14.61
cb5a0a9e17775e00f18292eea49ffcce87119ef2,14.61
98b54b84b5705151c5a6c440263e761823b0bb72,14.61
f470d6297da39a36a7ad7771c62d25bd23f6e7a8,14.61
8e99546fb4d48166ffc62191e01ce5072fe31bd2,14.61
99a7b168ae3f032cdcae8c0bc17b34c7c67b1abf,14.59
cb5cb66494f0231e7ee9b0704434e856eeb918b8,14.59
965654bc42937941528bdffa1526b2f839dfc8dc,14.59
db049bc0738dd5c70bdc5634087c71cd6947ace3,14.59
3c56d08317673e6576daf33e612ed7325ed1b7ac,14.57
52a0212d1e0eb670ff7062e2f3565a0bee0bcb4d,14.57
757c6d45e91954f5bb4c0e2143777385f252c4ff,14.57
dbcee4ce33ad657e721e789d3f685b6e1aed4bd5,14.57
54da61147e9291f1afdc73cc3259bd43f07bc3a8,14.57
bc3fa0dd4a0780f8dbd6b6fc01e942a52718ff32,14.69
4038b921675d1761e8caac9e1b39d4ba68c50143,14.69
a52543a4da9e9d0a37f0535bc4b4b3a80e746241,14.69
77d7ce224beb179eb30c06912414b1338875d1b3,14.69
393905e8df17a28f0545e5e3180bb398d757507c,14.69
2334ddff9f848b85cdca3aaf74b44dc9b9b0bdb6,14.69
5d8abad1ac7b64908f21495a44cb5a34626150cb,15.06
02332a804c2aea03cae324cc0e0216fb04d4dc13,15.07
3bda77beeb8c2484d9fca646df1178e5c937fea3,15.07
ac6ef44db880b1689a0669d82719d58996da3ca1,15.07
ffedd70e97a07cf8f03bc76e669fb3637262cf7b,15.05
7bb6be07731d5a4639acd0e9dec6df5e1a87bbc5,15.14
e1413ef27ac7884070ecf8a6fd0ceb2fb704f882,15.14
ebb4f7b1ee69d83fd3bfeee5b6bd7f9084d3f9d7,15.42
adad7799f0f26fd117394a14b034a26930e92cb8,15.42
6e64063aaf3a4d3bf3aeb5fcc4c486569b6c474e,15.42
6cb13a807965e0be3ffbf015ad6d4494d0937cee,15.42
6316573298a9ed8e0cf8e5b340d0344150e253df,15.42
7248f90351b1517196e551cf4702d1ac59823d27,15.42
f627d6ece9bb7a4a10047fd7a8bed8ea108b72e1,15.42
2be330fd188434765f762a398fc1e9e0c90e73bb,15.43
7916ba5fd5f70a95f7985e0dbc95da8eaa38a1dc,15.43
eb2333554016211fd6debf8fc185556414715c37,15.43
9628212e8097a4d930987c31fea97bfcf2b7891d,15.41
a016ea8ee0827e17e5cd6e2dcb03e09bf9c05cd3,15.41
42e4f4a7d77d9a4180f633c476e1e2dc2ae2527a,15.41
0832f28d87e649b52b32cfe874f2d28e010356f4,15.39
2bb70e602c090a781c90da3b9436f6eab09a96b8,15.39
3ca5f4252f15f2f1adec4c3c3a08b87be67a2442,15.39
deb779d0f491023e7ec322d2e0befdceec4363af,15.39
856b15d72c2610cae537ea384a382179baa57904,15.39
789c8c59bf90de619220eaef07e2ae28c5419054,15.39
95c5fb6cd545c52ea0acc37c2f38cbe9b280ebe8,15.39
761e8523e482c6a3fe4872001d597bb0e5d6bb4f,15.39
6e2a66674dbae9c5f9aa2c175572c278245b021e,15.39
d49876b0e8f86b89c665fdf2414881659a441d40,15.39
c80c7604f2b8cb9bfd97279a67a4608113ba0293,15.39
cc75d613d0398a26725b7cb41b3584b04ab39ae7,15.39
8c57b47a99d18ff0ef75b0b8623846a12db97ac3,15.39
b51e6cbfa9ce18f7d23bbc6a0f1e65299e0dea44,15.68
cd05c8ea62a9559b08aa1a7443a9c21bb4d39934,15.4
ee44a0ec8f816f936d693d5058a7427a7de1bdc5,15.4
4e6c1ec9f593573c5a92df1655bd290216ca333c,15.4
3d1414eefc7de46a561c9fe3187c010ef303b378,15.4
362e64ef2d6a102175b587b0acc255d01488b666,15.29
409ef8a2cb7af8c4ba5742e85dfbe9706b9f9bef,15.29
6098ca93fbaaadf884a5f76134ab266176b719d1,15.28
f1211bf565e96728699143dbe5ac57368386b1b7,15.28
6e82f1c46ee60f3e66dfc94e0ad1ddc0429e5d44,15.28
9a935d8cb873411dac7d94ab31ba5a1853fe3548,15.27
cf6ea6af47a46239ad74c9877864dc1483d1e970,15.26
7648f51dd94ea24948f60e4c5e97620cb592369b,15.26
be872b73c4c494ee64acb317632a915eb8c2fc80,15.25
0ed519bc03143a861f3915bfab2808a09c8832a2,15.25
fc673547c9708a4cad118776b859dbc9d72c3694,15.25
ada37cc08fb8c64fa2384ab03f156ab7319b0750,15.25
f47866c568916644a9afd06cd3e2ab4f5158b00f,15.25
41fd3c9cfe2a5d6c323fb430e1aa4dbcc95aac4e,15.24
fb014c1e9a45df237c05797312063a99a5135699,15.25
b9d919aeed2353789fc5bc52257d4e0c85ec4715,15.25
4237bb3f27f46c248c24eb855448b6d3cc282b50,15.15
7313dafb200d8b46465ba6b1b82d95417dd6cd85,15.12
eed44b2d2aa9f2174f898be0c4e459e17b0bd883,15.12
013e642c96701da140d9c26d8deb12723b63124b,15.12
35fc5fbcc941205099498932b5e683102d2945ad,15.12
5df34e566f21c315e63d44860b7f51c56cdb4a18,15.12
ad34577c1766fa2cf04f931cf6cc25f2e1a50a0c,15.12
5b17628332e3f5e71e424b9df513ee169d4d71cf,15.1
fda26caecc24c3818d5059e254e15ebc640e10c1,15.1
321d05f50a9d07b6b570d4388c6ccd2bb3a11c82,15.3
b0c15f8634bdf2bf93fee8d0f3e6461974c6ba63,15.3
3c9356052498c99a1331aaef959bd031d86c8438,15.3
c66e3a0be58fa29cf8fdb73008818f363fc256bc,15.3
c5d075eb5be8f8ed36bcf85d7aae9f8c4f3e27a3,15.3
2828771702193bed3b3d7afbf829f3e614c20b2c,15.3
b434a4faff7f3dd21c56f685abb1908c1163f4de,15.3
0ab31e155d594ead34af4a7eb2177a67ec7f005c,15.3
05df3ae220d0ab42310f884cfdbc427f93693bd1,15.3
0eb758f0142fecf0246d52ee560771e306be154e,15.3
40fe6fb7de804cf199e21c73c945cbc79020188e,15.3
e8413760707dd1fd04a1eff3fac9ea7469d9c7e6,15.3
11e87b67e123d56e5afe3200790700eced5bfee7,15.24
c656f19923eb873f5883d8bc359ac259053413c0,15.24
488e08ac50285e0efbeb6588184cd598be0b48fd,15.13
efa27e63fc5c85714a5ba8dc2b9420072465d979,15.13
